Numbr,Serial Number,Item Code,Entry Date,Batch Number,Current Process,Current Code,Latest Movement dt,Current Location,Latest Core Date,Latest Any Key,Latest Core Key
7173,E7173,"Pallu Chx D00064 1/2"" Slant Leaf",07-16-2025,10,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7172,E7172,"Pallu Chx D00064 1/2"" Slant Leaf",07-16-2025,10,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7165,E7165,"Plain D00059 1"" 2 Line Checks",07-16-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7161,E7161,"Plain D00059 1"" 2 Line Checks",07-16-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7163,E7163,"Plain D00059 1"" 2 Line Checks",07-16-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7162,E7162,"Plain D00059 1"" 2 Line Checks",07-16-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7164,E7164,"Plain D00059 1"" 2 Line Checks",07-16-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7176,E7176,Plain D00025 Thene Border,07-16-2025,10,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7174,E7174,Plain D00025 Thene Border,07-16-2025,10,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7169,E7169,Plain D00025 Thene Border,07-16-2025,10,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7177,E7177,Plain D00025 Thene Border,07-16-2025,10,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7175,E7175,Plain D00025 Thene Border,07-16-2025,10,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7236,E7236,Checks D00023 Leaf Border,18-07-2025,10,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7239,E7239,Checks D00023 Leaf Border,18-07-2025,10,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7234,E7234,Checks D00023 Leaf Border,18-07-2025,10,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7238,E7238,Checks D00023 Leaf Border,18-07-2025,10,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7235,E7235,Checks D00023 Leaf Border,18-07-2025,10,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7237,E7237,Checks D00023 Leaf Border,18-07-2025,10,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7224,E7224,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7226,E7226,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7222,E7222,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7227,E7227,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7225,E7225,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7221,E7221,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7223,E7223,Plain D00069 Small Diamonds OS,18-07-2025,10,Kora,Kora Plain D00069 Small Diamonds OS,No Movement,,,,
7185,E7185,Checks D00011 2 Line Checks,18-07-2025,10,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
7188,E7188,Checks D00011 2 Line Checks,18-07-2025,10,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
7186,E7186,Checks D00011 2 Line Checks,18-07-2025,10,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
7189,E7189,Checks D00011 2 Line Checks,18-07-2025,10,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
7187,E7187,Checks D00011 2 Line Checks,18-07-2025,10,Kora,Kora Checks D00011 2 Line Checks,No Movement,,,,
7241,E7241,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7245,E7245,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7243,E7243,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7244,E7244,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7246,E7246,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7240,E7240,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7242,E7242,"Plain D00059 1"" 2 Line Checks",18-07-2025,10,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7220,E7220,Plain D00057 Balli 3 Line Checks,18-07-2025,10,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7216,E7216,Plain D00057 Balli 3 Line Checks,18-07-2025,10,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7218,E7218,Plain D00057 Balli 3 Line Checks,18-07-2025,10,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7217,E7217,Plain D00057 Balli 3 Line Checks,18-07-2025,10,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7219,E7219,Plain D00057 Balli 3 Line Checks,18-07-2025,10,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7215,E7215,Plain D00057 Balli 3 Line Checks,18-07-2025,10,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7199,E7199,Plain D00045 Box Chain OS,18-07-2025,10,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7200,E7200,Plain D00045 Box Chain OS,18-07-2025,10,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7201,E7201,Plain D00045 Box Chain OS,18-07-2025,10,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7202,E7202,Plain D00045 Box Chain OS,18-07-2025,10,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7198,E7198,Plain D00045 Box Chain OS,18-07-2025,10,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7203,E7203,Plain D00045 Box Chain OS,18-07-2025,10,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7192,E7192,"Plain D00015 1/4"" Border",18-07-2025,10,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7193,E7193,"Plain D00015 1/4"" Border",18-07-2025,10,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7195,E7195,"Plain D00015 1/4"" Border",18-07-2025,10,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7191,E7191,"Plain D00015 1/4"" Border",18-07-2025,10,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7194,E7194,"Plain D00015 1/4"" Border",18-07-2025,10,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7228,E7228,Plain D00072 Big Mango OS,18-07-2025,10,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7230,E7230,Plain D00072 Big Mango OS,18-07-2025,10,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7233,E7233,Plain D00072 Big Mango OS,18-07-2025,10,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7231,E7231,Plain D00072 Big Mango OS,18-07-2025,10,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7232,E7232,Plain D00072 Big Mango OS,18-07-2025,10,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7229,E7229,Plain D00072 Big Mango OS,18-07-2025,10,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7183,E7183,Checks D00061 Flower Star,18-07-2025,10,Kora,Kora Checks D00061 Flower Star,No Movement,,,,
7184,E7184,Checks D00061 Flower Star,18-07-2025,10,Kora,Kora Checks D00061 Flower Star,No Movement,,,,
7182,E7182,Checks D00061 Flower Star,18-07-2025,10,Kora,Kora Checks D00061 Flower Star,No Movement,,,,
7190,E7190,Plain D00002 Big Checks,18-07-2025,10,Kora,Kora Plain D00002 Big Checks,No Movement,,,,
7197,E7197,Plain D00006 4 Link Checks,18-07-2025,10,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7196,E7196,Plain D00006 4 Link Checks,18-07-2025,10,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7180,E7180,Plain D00006 4 Link Checks,18-07-2025,10,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7179,E7179,Plain D00006 4 Link Checks,18-07-2025,10,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7178,E7178,Plain D00006 4 Link Checks,18-07-2025,10,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7181,E7181,Plain D00006 4 Link Checks,18-07-2025,10,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7213,E7213,Plain D00039 Flower Border,18-07-2025,10,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7212,E7212,Plain D00039 Flower Border,18-07-2025,10,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7214,E7214,Plain D00039 Flower Border,18-07-2025,10,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7211,E7211,Plain D00039 Flower Border,18-07-2025,10,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7210,E7210,Plain D00039 Flower Border,18-07-2025,10,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7209,E7209,Plain D00039 Flower Border,18-07-2025,10,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7204,E7204,"Plain D00067 Balli 1/2"" 2 Line",18-07-2025,10,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7205,E7205,"Plain D00067 Balli 1/2"" 2 Line",18-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7206,E7206,"Plain D00067 Balli 1/2"" 2 Line",18-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7207,E7207,"Plain D00067 Balli 1/2"" 2 Line",18-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7208,E7208,"Plain D00067 Balli 1/2"" 2 Line",18-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7289,E7289,"Pallu Chx D00064 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7286,E7286,"Pallu Chx D00064 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7285,E7285,"Pallu Chx D00064 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7287,E7287,"Pallu Chx D00064 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7290,E7290,"Pallu Chx D00064 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7288,E7288,"Pallu Chx D00064 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Pallu Chx D00064 1/2"" Slant Leaf",No Movement,,,,
7337,E7337,"Plain D00033 1/2"" Slant Leaf",23-07-2025,11,Kora,"Kora Plain D00033 1/2"" Slant Leaf",No Movement,,,,
7278,E7278,Plain D00039 Flower Border,23-07-2025,11,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7277,E7277,Plain D00039 Flower Border,23-07-2025,11,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7279,E7279,Plain D00039 Flower Border,23-07-2025,11,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7284,E7284,Plain D00039 Flower Border,23-07-2025,11,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7283,E7283,Plain D00039 Flower Border,23-07-2025,11,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7282,E7282,Plain D00039 Flower Border,23-07-2025,11,Kora,Kora Plain D00039 Flower Border,No Movement,,,,
7322,E7322,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7324,E7324,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7323,E7323,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7325,E7325,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7321,E7321,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7320,E7320,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7326,E7326,Plain D00050 2 Line warp line,23-07-2025,11,Kora,Kora Plain D00050 2 Line warp line,No Movement,,,,
7296,E7296,Plain D00072 Big Mango OS,23-07-2025,11,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7295,E7295,Plain D00072 Big Mango OS,23-07-2025,11,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7299,E7299,Plain D00072 Big Mango OS,23-07-2025,11,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7298,E7298,Plain D00072 Big Mango OS,23-07-2025,11,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7297,E7297,Plain D00072 Big Mango OS,23-07-2025,11,Kora,Kora Plain D00072 Big Mango OS,No Movement,,,,
7335,E7335,Plain D00045 Box Chain OS,23-07-2025,11,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7334,E7334,Plain D00045 Box Chain OS,23-07-2025,11,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7336,E7336,Plain D00045 Box Chain OS,23-07-2025,11,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7333,E7333,Plain D00045 Box Chain OS,23-07-2025,11,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7332,E7332,Plain D00045 Box Chain OS,23-07-2025,11,Kora,Kora Plain D00045 Box Chain OS,No Movement,,,,
7276,E7276,Plain D00057 Balli 3 Line Checks,23-07-2025,11,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7268,E7268,Plain D00057 Balli 3 Line Checks,23-07-2025,11,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7266,E7266,Plain D00057 Balli 3 Line Checks,23-07-2025,11,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7267,E7267,Plain D00057 Balli 3 Line Checks,23-07-2025,11,Kora,Kora Plain D00057 Balli 3 Line Checks,No Movement,,,,
7261,E7261,"Plain D00067 Balli 1/2"" 2 Line",23-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7257,E7257,"Plain D00067 Balli 1/2"" 2 Line",23-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7258,E7258,"Plain D00067 Balli 1/2"" 2 Line",23-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7256,E7256,"Plain D00067 Balli 1/2"" 2 Line",23-07-2025,11,Kora,"Kora Plain D00067 Balli 1/2"" 2 Line",No Movement,,,,
7319,E7319,Plain D00054 Jyothi Border,23-07-2025,11,Kora,Kora Plain D00054 Jyothi Border,No Movement,,,,
7318,E7318,Plain D00054 Jyothi Border,23-07-2025,11,Kora,Kora Plain D00054 Jyothi Border,No Movement,,,,
7347,E7347,Checks D00021 Egyptian,23-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7350,E7350,Checks D00021 Egyptian,23-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7344,E7344,Checks D00021 Egyptian,23-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7345,E7345,Checks D00021 Egyptian,23-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7348,E7348,Checks D00021 Egyptian,23-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7349,E7349,Checks D00021 Egyptian,23-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7346,E7346,Checks D00061 Flower Star,23-07-2025,11,Kora,Kora Checks D00061 Flower Star,No Movement,,,,
7280,E7280,Checks D00061 Flower Star,23-07-2025,11,Kora,Kora Checks D00061 Flower Star,No Movement,,,,
7281,E7281,Checks D00061 Flower Star,23-07-2025,11,Kora,Kora Checks D00061 Flower Star,No Movement,,,,
7252,E7252,Checks D00023 Leaf Border,23-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7254,E7254,Checks D00023 Leaf Border,23-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7253,E7253,Checks D00023 Leaf Border,23-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7251,E7251,Checks D00023 Leaf Border,23-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7330,E7330,"Plain D00015 1/4"" Border",23-07-2025,11,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7329,E7329,"Plain D00015 1/4"" Border",23-07-2025,11,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7327,E7327,"Plain D00015 1/4"" Border",23-07-2025,11,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7331,E7331,"Plain D00015 1/4"" Border",23-07-2025,11,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7264,E7264,Plain D00025 Thene Border,23-07-2025,11,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7263,E7263,Plain D00025 Thene Border,23-07-2025,11,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7265,E7265,Plain D00025 Thene Border,23-07-2025,11,Kora,Kora Plain D00025 Thene Border,No Movement,,,,
7343,E7343,"Plain D00059 1"" 2 Line Checks",23-07-2025,11,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7338,E7338,"Plain D00059 1"" 2 Line Checks",23-07-2025,11,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7342,E7342,"Plain D00059 1"" 2 Line Checks",23-07-2025,11,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7341,E7341,"Plain D00059 1"" 2 Line Checks",23-07-2025,11,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7340,E7340,"Plain D00059 1"" 2 Line Checks",23-07-2025,11,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7339,E7339,"Plain D00059 1"" 2 Line Checks",23-07-2025,11,Kora,"Kora Plain D00059 1"" 2 Line Checks",No Movement,,,,
7250,E7250,Plain D00008 Tennis Checks,23-07-2025,11,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
7247,E7247,Plain D00008 Tennis Checks,23-07-2025,11,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
7248,E7248,Plain D00008 Tennis Checks,23-07-2025,11,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
7249,E7249,Plain D00008 Tennis Checks,23-07-2025,11,Kora,Kora Plain D00008 Tennis Checks,No Movement,,,,
7272,E7272,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7271,E7271,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7269,E7269,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7270,E7270,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7274,E7274,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7273,E7273,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7275,E7275,Checks D00007 Tennis Checks,23-07-2025,11,Kora,Kora Checks D00007 Tennis Checks,No Movement,,,,
7292,E7292,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7259,E7259,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7262,E7262,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7255,E7255,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7260,E7260,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7294,E7294,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7293,E7293,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7291,E7291,Plain D00006 4 Link Checks,23-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7300,E7300,"Plain D00015 1/4"" Border",23-07-2025,11,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7328,E7328,"Plain D00015 1/4"" Border",23-07-2025,11,Kora,"Kora Plain D00015 1/4"" Border",No Movement,,,,
7312,E7312,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7316,E7316,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7305,E7305,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7309,E7309,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7302,E7302,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7304,E7304,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7307,E7307,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7313,E7313,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7308,E7308,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7315,E7315,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7310,E7310,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7303,E7303,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7301,E7301,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7306,E7306,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7311,E7311,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7314,E7314,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7317,E7317,Plain D00071 Chain Border,23-07-2025,11,Kora,Kora Plain D00071 Chain Border,No Movement,,,,
7363,E7363,Checks D00023 Leaf Border,25-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7365,E7365,Checks D00023 Leaf Border,25-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7364,E7364,Checks D00023 Leaf Border,25-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7366,E7366,Checks D00023 Leaf Border,25-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7367,E7367,Checks D00023 Leaf Border,25-07-2025,11,Kora,Kora Checks D00023 Leaf Border,No Movement,,,,
7368,E7368,Plain D00006 4 Link Checks,25-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7371,E7371,Plain D00006 4 Link Checks,25-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7372,E7372,Plain D00006 4 Link Checks,25-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7373,E7373,Plain D00006 4 Link Checks,25-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7369,E7369,Plain D00006 4 Link Checks,25-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7370,E7370,Plain D00006 4 Link Checks,25-07-2025,11,Kora,Kora Plain D00006 4 Link Checks,No Movement,,,,
7358,E7358,"Plain D00033 1/2"" Slant Leaf",25-07-2025,11,Kora,"Kora Plain D00033 1/2"" Slant Leaf",No Movement,,,,
7352,E7352,"Plain D00033 1/2"" Slant Leaf",25-07-2025,11,Kora,"Kora Plain D00033 1/2"" Slant Leaf",No Movement,,,,
7359,E7359,Checks D00021 Egyptian,25-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7360,E7360,Checks D00021 Egyptian,25-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
7361,E7361,Checks D00021 Egyptian,25-07-2025,11,Kora,Kora Checks D00021 Egyptian,No Movement,,,,
